File Name,Sliced File Name,Truncated Description,Description,Certainty
image1064,image1064_01_02.jpg,switch,"switch, electric switch, electrical switch",0.725678026676178
image1064,image1064_02_01.jpg,Band Aid,Band Aid,0.20591887831687927
image1064,image1064_02_02.jpg,maillot,"maillot, tank suit",0.4987354278564453
image1065,image1065.jpg,power drill,power drill,0.2752315104007721
image1065,image1065_01_01.jpg,miniskirt,"miniskirt, mini",0.383423388004303
image1065,image1065_01_02.jpg,switch,"switch, electric switch, electrical switch",0.05340789631009102
image1065,image1065_02_01.jpg,jean,"jean, blue jean, denim",0.4344426989555359
image1065,image1065_02_02.jpg,tricycle,"tricycle, trike, velocipede",0.2974356412887573
image1066,image1066.jpg,chainlink fence,chainlink fence,0.15833164751529696
image1066,image1066_01_01.jpg,tile roof,tile roof,0.2851865887641907
image1066,image1066_01_02.jpg,chainlink fence,chainlink fence,0.20285984873771667
image1066,image1066_02_01.jpg,pier,pier,0.634942352771759
image1066,image1066_02_02.jpg,pier,pier,0.18505553901195526
image1067,image1067.jpg,seat belt,"seat belt, seatbelt",0.7871679663658142
image1067,image1067_01_01.jpg,neck brace,neck brace,0.24684207141399386
image1067,image1067_01_02.jpg,seat belt,"seat belt, seatbelt",0.8056860566139221
image1067,image1067_02_01.jpg,seat belt,"seat belt, seatbelt",0.9996416568756104
image1067,image1067_02_02.jpg,seat belt,"seat belt, seatbelt",0.3551319241523743
image1068,image1068.jpg,miniskirt,"miniskirt, mini",0.3995701968669891
image1068,image1068_01_01.jpg,bell cote,"bell cote, bell cot",0.08548710495233536
image1068,image1068_01_02.jpg,prison,"prison, prison house",0.044064454734325416
image1068,image1068_02_01.jpg,swimming trunks,"swimming trunks, bathing trunks",0.27604013681411743
image1068,image1068_02_02.jpg,miniskirt,"miniskirt, mini",0.2142218053340912
image1069,image1069.jpg,miniskirt,"miniskirt, mini",0.15047210454940796
image1069,image1069_01_01.jpg,miniskirt,"miniskirt, mini",0.8216217160224915
image1069,image1069_01_02.jpg,miniskirt,"miniskirt, mini",0.4326217174530029
image1069,image1069_02_01.jpg,suit,"suit, suit of clothes",0.4037018418312073
image1069,image1069_02_02.jpg,suit,"suit, suit of clothes",0.39766785502433777
image107,image107.jpg,bikini,"bikini, two-piece",0.8346039652824402
image107,image107_01_01.jpg,bikini,"bikini, two-piece",0.7952321171760559
image107,image107_01_02.jpg,bikini,"bikini, two-piece",0.5545799732208252
image107,image107_02_01.jpg,bikini,"bikini, two-piece",0.6561510562896729
image107,image107_02_02.jpg,bikini,"bikini, two-piece",0.3357592523097992
image1070,image1070.jpg,conch,conch,0.5284034609794617
image1070,image1070_01_01.jpg,Weimaraner,Weimaraner,0.03800860047340393
image1070,image1070_01_02.jpg,promontory,"promontory, headland, head, foreland",0.08237258344888687
image1070,image1070_02_01.jpg,sunglass,sunglass,0.2982993423938751
image1070,image1070_02_02.jpg,Saluki,"Saluki, gazelle hound",0.07295995950698853
image1071,image1071.jpg,medicine chest,"medicine chest, medicine cabinet",0.7250434756278992
image1071,image1071_01_01.jpg,laptop,"laptop, laptop computer",0.1993076205253601
image1071,image1071_01_02.jpg,poncho,poncho,0.13961201906204224
image1071,image1071_02_01.jpg,medicine chest,"medicine chest, medicine cabinet",0.862782895565033
image1071,image1071_02_02.jpg,maillot,maillot,0.19618918001651764
image1072,image1072.jpg,Band Aid,Band Aid,0.2739337384700775
image1072,image1072_01_01.jpg,lipstick,"lipstick, lip rouge",0.0878526121377945
image1072,image1072_01_02.jpg,wig,wig,0.12592078745365146
image1072,image1072_02_01.jpg,wig,wig,0.33598417043685913
image1072,image1072_02_02.jpg,seat belt,"seat belt, seatbelt",0.13868220150470734
image1073,image1073.jpg,horizontal bar,"horizontal bar, high bar",0.13180410861968994
image1073,image1073_01_01.jpg,cowboy hat,"cowboy hat, ten-gallon hat",0.9334008693695068
image1073,image1073_01_02.jpg,cello,"cello, violoncello",0.3732362985610962
image1073,image1073_02_01.jpg,diaper,"diaper, nappy, napkin",0.3495120108127594
image1073,image1073_02_02.jpg,paper towel,paper towel,0.05251795798540115
image1074,image1074.jpg,grocery store,"grocery store, grocery, food market, market",0.14446313679218292
image1074,image1074_01_01.jpg,grocery store,"grocery store, grocery, food market, market",0.3534608781337738
image1074,image1074_01_02.jpg,grocery store,"grocery store, grocery, food market, market",0.196103110909462
image1074,image1074_02_01.jpg,saltshaker,"saltshaker, salt shaker",0.07573165744543076
image1074,image1074_02_02.jpg,cowboy boot,cowboy boot,0.17439338564872742
image1075,image1075.jpg,sandbar,"sandbar, sand bar",0.7701510190963745
image1075,image1075_01_01.jpg,maillot,maillot,0.06779255717992783
image1075,image1075_01_02.jpg,maillot,maillot,0.06311861425638199
image1075,image1075_02_01.jpg,sandbar,"sandbar, sand bar",0.061420951038599014
image1075,image1075_02_02.jpg,maillot,maillot,0.29470545053482056
image1076,image1076.jpg,bikini,"bikini, two-piece",0.6738966703414917
image1076,image1076_01_01.jpg,drumstick,drumstick,0.06771408021450043
image1076,image1076_01_02.jpg,jersey,"jersey, T-shirt, tee shirt",0.19708578288555145
image1076,image1076_02_01.jpg,brassiere,"brassiere, bra, bandeau",0.7977740168571472
image1076,image1076_02_02.jpg,maillot,maillot,0.4051692485809326
image1077,image1077.jpg,ping-pong ball,ping-pong ball,0.16718433797359467
image1077,image1077_01_01.jpg,limousine,"limousine, limo",0.5662186145782471
image1077,image1077_01_02.jpg,home theater,"home theater, home theatre",0.3073989152908325
image1077,image1077_02_01.jpg,suit,"suit, suit of clothes",0.11949292570352554
image1077,image1077_02_02.jpg,sliding door,sliding door,0.7251926064491272
image1078,image1078.jpg,tricycle,"tricycle, trike, velocipede",0.13497959077358246
image1078,image1078_01_01.jpg,Airedale,"Airedale, Airedale terrier",0.8354355692863464
image1078,image1078_01_02.jpg,minivan,minivan,0.3701578378677368
image1078,image1078_02_01.jpg,tricycle,"tricycle, trike, velocipede",0.21653389930725095
image1078,image1078_02_02.jpg,pinwheel,pinwheel,0.13941028714179993
image1079,image1079.jpg,balance beam,"balance beam, beam",0.13054704666137695
image1079,image1079_01_01.jpg,balance beam,"balance beam, beam",0.2737570106983185
image1079,image1079_01_02.jpg,book jacket,"book jacket, dust cover, dust jacket, dust wrapper",0.6544581055641174
image1079,image1079_02_01.jpg,stupa,"stupa, tope",0.0727255567908287
image1079,image1079_02_02.jpg,maillot,"maillot, tank suit",0.2776203155517578
image108,image108.jpg,piggy bank,"piggy bank, penny bank",0.07621561735868454
image108,image108_01_01.jpg,brassiere,"brassiere, bra, bandeau",0.1347762942314148
image108,image108_01_02.jpg,barbershop,barbershop,0.17450089752674106
image108,image108_02_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.15634603798389435
image108,image108_02_02.jpg,ocarina,"ocarina, sweet potato",0.1308063417673111
image1080,image1080.jpg,web site,"web site, website, internet site, site",0.8686357140541077
image1080,image1080_01_01.jpg,book jacket,"book jacket, dust cover, dust jacket, dust wrapper",0.7647011280059814
image1080,image1080_01_02.jpg,web site,"web site, website, internet site, site",0.912227213382721
image1080,image1080_02_01.jpg,web site,"web site, website, internet site, site",0.4964159727096558
image1080,image1080_02_02.jpg,accordion,"accordion, piano accordion, squeeze box",0.8160571455955505
image1081,image1081.jpg,hair spray,hair spray,0.13487575948238373
image1081,image1081_01_01.jpg,television,"television, television system",0.93917977809906
image1081,image1081_01_02.jpg,television,"television, television system",0.7502851486206055
image1081,image1081_02_01.jpg,television,"television, television system",0.2401295006275177
image1081,image1081_02_02.jpg,television,"television, television system",0.31217390298843384
image1082,image1082.jpg,gown,gown,0.8759192824363708
image1082,image1082_01_01.jpg,gown,gown,0.25568974018096924
image1082,image1082_01_02.jpg,cellular telephone,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.27110034227371216
image1082,image1082_02_01.jpg,gown,gown,0.7359572052955627
image1082,image1082_02_02.jpg,sarong,sarong,0.14183084666728973
image1083,image1083.jpg,bikini,"bikini, two-piece",0.8066548705101013
image1083,image1083_01_01.jpg,bikini,"bikini, two-piece",0.2727377712726593
image1083,image1083_01_02.jpg,bikini,"bikini, two-piece",0.7779096364974976
image1083,image1083_02_01.jpg,bikini,"bikini, two-piece",0.8028288483619691
image1083,image1083_02_02.jpg,bikini,"bikini, two-piece",0.8430058360099792
image1084,image1084.jpg,bikini,"bikini, two-piece",0.31910136342048645
image1084,image1084_01_01.jpg,pier,pier,0.3755047023296356
image1084,image1084_01_02.jpg,seashore,"seashore, coast, seacoast, sea-coast",0.1829722672700882
image1084,image1084_02_01.jpg,seashore,"seashore, coast, seacoast, sea-coast",0.5349008440971375
image1084,image1084_02_02.jpg,sandbar,"sandbar, sand bar",0.2550444006919861
image1085,image1085.jpg,sarong,sarong,0.7054812908172607
image1085,image1085_01_01.jpg,maillot,"maillot, tank suit",0.3117891848087311
image1085,image1085_01_02.jpg,miniskirt,"miniskirt, mini",0.5498711466789246
image1085,image1085_02_01.jpg,overskirt,overskirt,0.31615149974823
image1085,image1085_02_02.jpg,miniskirt,"miniskirt, mini",0.7518091797828674
image1086,image1086.jpg,gown,gown,0.21188318729400635
image1086,image1086_01_01.jpg,wig,wig,0.2811643779277801
image1086,image1086_01_02.jpg,wig,wig,0.3962511122226715
image1086,image1086_02_01.jpg,groom,"groom, bridegroom",0.3424272835254669
image1086,image1086_02_02.jpg,bikini,"bikini, two-piece",0.173713818192482
image1087,image1087.jpg,miniskirt,"miniskirt, mini",0.16486862301826474
image1087,image1087_01_01.jpg,neck brace,neck brace,0.05822861939668656
image1087,image1087_01_02.jpg,cash machine,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.17863258719444275
image1087,image1087_02_01.jpg,oboe,"oboe, hautboy, hautbois",0.07216771692037582
image1087,image1087_02_02.jpg,punching bag,"punching bag, punch bag, punching ball, punchball",0.4110372960567473
image1088,image1088.jpg,sarong,sarong,0.07196406275033951
image1088,image1088_01_01.jpg,sarong,sarong,0.12607795000076294
image1088,image1088_01_02.jpg,wardrobe,"wardrobe, closet, press",0.5532506704330444
image1088,image1088_02_01.jpg,overskirt,overskirt,0.17596597969532013
image1088,image1088_02_02.jpg,wardrobe,"wardrobe, closet, press",0.31734344363212585
image1089,image1089.jpg,Band Aid,Band Aid,0.0949849784374237
image1089,image1089_01_01.jpg,seat belt,"seat belt, seatbelt",0.12459278851747513
image1089,image1089_01_02.jpg,bath towel,bath towel,0.1889510452747345
image1089,image1089_02_01.jpg,Shih-Tzu,Shih-Tzu,0.05451328307390213
image1089,image1089_02_02.jpg,diaper,"diaper, nappy, napkin",0.2687607109546661
image109,image109.jpg,sunglass,sunglass,0.6327669620513916
image109,image109_01_01.jpg,sunglass,sunglass,0.6997621655464172
image109,image109_01_02.jpg,sunglass,sunglass,0.7920995950698853
image109,image109_02_01.jpg,pajama,"pajama, pyjama, pj's, jammies",0.1524290144443512
image109,image109_02_02.jpg,swing,swing,0.10798680037260057
image1090,image1090.jpg,Labrador retriever,Labrador retriever,0.8223451375961304
image1090,image1090_01_01.jpg,neck brace,neck brace,0.07593628019094467
image1090,image1090_01_02.jpg,clumber,"clumber, clumber spaniel",0.8782573342323303
image1090,image1090_02_01.jpg,diaper,"diaper, nappy, napkin",0.14910422265529633
image1090,image1090_02_02.jpg,pug,"pug, pug-dog",0.11896246671676634
image1091,image1091.jpg,seat belt,"seat belt, seatbelt",0.958771586418152
image1091,image1091_01_01.jpg,seat belt,"seat belt, seatbelt",0.9896872639656068
image1091,image1091_01_02.jpg,seat belt,"seat belt, seatbelt",0.9356353282928468
image1091,image1091_02_01.jpg,sunglasses,"sunglasses, dark glasses, shades",0.2316906601190567
image1091,image1091_02_02.jpg,seat belt,"seat belt, seatbelt",0.23520292341709134
image1092,image1092.jpg,seat belt,"seat belt, seatbelt",0.4009187817573547
image1092,image1092_01_01.jpg,seat belt,"seat belt, seatbelt",0.3404245972633362
image1092,image1092_01_02.jpg,lipstick,"lipstick, lip rouge",0.29790788888931274
image1092,image1092_02_01.jpg,wig,wig,0.5006234049797058
image1092,image1092_02_02.jpg,seat belt,"seat belt, seatbelt",0.3814202547073364
image1093,image1093.jpg,seat belt,"seat belt, seatbelt",0.2929474115371704
image1093,image1093_01_01.jpg,wig,wig,0.3595233261585236
image1093,image1093_01_02.jpg,seat belt,"seat belt, seatbelt",0.220303475856781
image1093,image1093_02_01.jpg,kimono,kimono,0.11951236426830293
image1093,image1093_02_02.jpg,wig,wig,0.2839924395084381
image1094,image1094.jpg,cloak,cloak,0.6345162391662598
image1094,image1094_01_01.jpg,cellular telephone,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.7970598936080933
image1094,image1094_01_02.jpg,lampshade,"lampshade, lamp shade",0.4840669929981232
image1094,image1094_02_01.jpg,bannister,"bannister, banister, balustrade, balusters, handrail",0.10529231280088423
image1094,image1094_02_02.jpg,cloak,cloak,0.3162199854850769
image1095,image1095.jpg,seat belt,"seat belt, seatbelt",0.5623871088027954
image1095,image1095_01_01.jpg,seat belt,"seat belt, seatbelt",0.8636032938957214
image1095,image1095_01_02.jpg,cowboy hat,"cowboy hat, ten-gallon hat",0.3926535248756409
image1095,image1095_02_01.jpg,seat belt,"seat belt, seatbelt",0.2291832119226456
image1095,image1095_02_02.jpg,seat belt,"seat belt, seatbelt",0.1776539534330368
image1096,image1096.jpg,seat belt,"seat belt, seatbelt",0.9192108511924744
image1096,image1096_01_01.jpg,seat belt,"seat belt, seatbelt",0.7047751545906067
image1096,image1096_01_02.jpg,seat belt,"seat belt, seatbelt",0.995235025882721
image1096,image1096_02_01.jpg,lab coat,"lab coat, laboratory coat",0.0698406845331192
image1096,image1096_02_02.jpg,seat belt,"seat belt, seatbelt",0.6021398901939392
image1097,image1097.jpg,seat belt,"seat belt, seatbelt",0.2655145823955536
image1097,image1097_01_01.jpg,seat belt,"seat belt, seatbelt",0.32322418689727783
image1097,image1097_01_02.jpg,feather boa,"feather boa, boa",0.16103719174861908
image1097,image1097_02_01.jpg,wig,wig,0.2349117398262024
image1097,image1097_02_02.jpg,syringe,syringe,0.4900274872779846
image1098,image1098.jpg,tub,"tub, vat",0.28749996423721313
image1098,image1098_01_01.jpg,microphone,"microphone, mike",0.12967194616794586
image1098,image1098_01_02.jpg,crash helmet,crash helmet,0.17025333642959595
image1098,image1098_02_01.jpg,bikini,"bikini, two-piece",0.18716175854206085
image1098,image1098_02_02.jpg,wig,wig,0.5979430675506592
image1099,image1099.jpg,hand blower,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.21992184221744535
image1099,image1099_01_01.jpg,neck brace,neck brace,0.851760983467102
image1099,image1099_01_02.jpg,hand blower,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.08547306060791016
image1099,image1099_02_01.jpg,wig,wig,0.6550669670104979
image1099,image1099_02_02.jpg,wig,wig,0.18518182635307312
image11,image11.jpg,bikini,"bikini, two-piece",0.26400184631347656
image11,image11_01_01.jpg,bikini,"bikini, two-piece",0.21071532368659973
image11,image11_01_02.jpg,bikini,"bikini, two-piece",0.17160069942474365
image11,image11_02_01.jpg,wig,wig,0.19513754546642306
image11,image11_02_02.jpg,brassiere,"brassiere, bra, bandeau",0.7400970458984375
image110,image110.jpg,sunglass,sunglass,0.4622960686683655
image110,image110_01_01.jpg,sunglass,sunglass,0.4883098304271698
image110,image110_01_02.jpg,sunglass,sunglass,0.5599693655967712
image110,image110_02_01.jpg,pajama,"pajama, pyjama, pj's, jammies",0.15459036827087402
image110,image110_02_02.jpg,swing,swing,0.07232819497585298
image1100,image1100.jpg,basketball,basketball,0.09348954260349274
image1100,image1100_01_01.jpg,punching bag,"punching bag, punch bag, punching ball, punchball",0.1845833957195282
image1100,image1100_01_02.jpg,punching bag,"punching bag, punch bag, punching ball, punchball",0.5616122484207153
image1100,image1100_02_01.jpg,sweatshirt,sweatshirt,0.06405983865261078
image1100,image1100_02_02.jpg,binoculars,"binoculars, field glasses, opera glasses",0.16126377880573273
image1101,image1101.jpg,hair slide,hair slide,0.6485149264335632
image1101,image1101_01_01.jpg,ice lolly,"ice lolly, lolly, lollipop, popsicle",0.16534791886806488
image1101,image1101_01_02.jpg,wig,wig,0.5121016502380371
image1101,image1101_02_01.jpg,seat belt,"seat belt, seatbelt",0.3366689383983612
image1101,image1101_02_02.jpg,wig,wig,0.16058120131492615
image1102,image1102.jpg,wig,wig,0.19554868340492249
image1102,image1102_01_01.jpg,stethoscope,stethoscope,0.4259486794471741
image1102,image1102_01_02.jpg,lipstick,"lipstick, lip rouge",0.17683938145637512
image1102,image1102_02_01.jpg,bathtub,"bathtub, bathing tub, bath, tub",0.15477336943149567
image1102,image1102_02_02.jpg,wig,wig,0.11671775579452515
image1103,image1103.jpg,beer glass,beer glass,0.7277033925056458
